"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"TCHP",0.109400395735611,4.37698830027718,0.589304205331977,0.570327949829753,0.999950192382521,-4.64422848890153,"No"
"EIF1B",-0.301041112061246,5.40531612139082,-0.589260276038184,0.570356147653093,0.999950192382521,-4.64423222891045,"No"
"ZNF595",0.550588524264993,5.27706817248649,0.589177034902055,0.57040958154219,0.999950192382521,-4.64423931515477,"No"
"RIPK2",0.211707973205991,6.60672999328672,0.589055433451777,0.570487644607228,0.999950192382521,-4.64424966543153,"No"
"COL2A1",0.786882775853424,5.35845443081969,0.588904710155115,0.570584410994003,0.999950192382521,-4.64426249190506,"No"
"LOC284600",0.122492856375456,5.07503559788341,0.588865163171467,0.570609802213416,0.999950192382521,-4.64426585686518,"No"
"APH1A",0.12353420198979,5.70691504580745,0.588823783537089,0.570636370767693,0.999950192382521,-4.6442693775532,"No"
"HPCA",0.116745439680543,4.42994846372561,0.588761079435819,0.570676632408595,0.999950192382521,-4.6442747121774,"No"
"USP15",-0.188964604847866,4.74629649589203,-0.588639719088098,0.570754561126598,0.999950192382521,-4.64428503566191,"No"
"PCGF3",0.122762422703484,5.82265705713338,0.588451225717044,0.570875609569726,0.999950192382521,-4.64430106616924,"No"
"TMT1B",-0.929369745508194,6.65303332109607,-0.588395076283559,0.570911670919706,0.999950192382521,-4.64430584057054,"No"
"TCTN2",-0.101713190306072,8.94388762690166,-0.58838795231696,0.570916246299325,0.999950192382521,-4.6443064462953,"No"
"SUCLG2-DT",-0.217701409721072,4.1882570601758,-0.588356040895663,0.570936741715752,0.999950192382521,-4.64430915952905,"No"
"KDM3B",0.0920283204720187,4.48600101979723,0.588329977578368,0.570953481436991,0.999950192382521,-4.64431137544023,"No"
"TEX2",-0.13138329145086,6.02191065527732,-0.588239607728049,0.571011525528859,0.999950192382521,-4.64431905805845,"No"
"HARS1",0.181722311964746,6.86497809679423,0.588098278738199,0.571102307039139,0.999950192382521,-4.64433107083402,"No"
"YBX2",0.386871715518433,3.91097911981686,0.588017535806587,0.571154175221781,0.999950192382521,-4.64433793276084,"No"
"ITGAE",0.125682599798184,4.92296083191386,0.587979006806535,0.571178926667114,0.999950192382521,-4.64434120685687,"No"
"NDUFB11",0.149063852763655,6.45319520275609,0.587735479222685,0.571335385305454,0.999950192382521,-4.64436189693839,"No"
"CBR3",0.17044878096161,4.94186233070011,0.587698006823869,0.571359462245437,0.999950192382521,-4.64436507993528,"No"
"GNB1L",0.101930940340274,4.63295499400175,0.587668889837653,0.571378171018878,0.999950192382521,-4.64436755308249,"No"
"RBM45",-0.150532175091344,3.53214209913869,-0.587613717556448,0.57141362225269,0.999950192382521,-4.64437223903289,"No"
"CDK3",-0.114513114711139,5.37450456910092,-0.587553300968737,0.571452444654575,0.999950192382521,-4.64437736996397,"No"
"AGTPBP1",0.13734066404193,4.61171787168367,0.587433951019631,0.57152914070632,0.999950192382521,-4.64438750452753,"No"
"UBR2",-0.107389352979152,5.38542116367929,-0.587340223037062,0.571589375738482,0.999950192382521,-4.64439546216768,"No"
"B3GAT1",0.160876256318236,3.57174478139457,0.587267662682166,0.57163600966547,0.999950192382521,-4.64440162189538,"No"
"TMEM54",0.147002331660722,3.70713566126166,0.587205144941436,0.571676190995957,0.999950192382521,-4.6444069285693,"No"
"SLX4IP",0.177111546921985,4.27309927056223,0.587182130248106,0.571690983371042,0.999950192382521,-4.64440888199589,"No"
"FYB1",0.1782532947018,5.61431138255798,0.587103377689387,0.571741602106036,0.999950192382521,-4.64441556580722,"No"
"TNFAIP1",-0.11352841202241,6.88102641753375,-0.587031542307156,0.571787776965459,0.999950192382521,-4.64442166187762,"No"
"MIRLET7BHG",0.115954703711748,4.13392463033637,0.587025101837566,0.571791916918314,0.999950192382521,-4.64442220839526,"No"
"NUDT9",-0.270167925464756,4.68421089283449,-0.586907213173335,0.571867699061024,0.999950192382521,-4.64443221113799,"No"
"SLC33A1",-0.110534552162445,5.34023019514446,-0.586743277057178,0.57197309113281,0.999950192382521,-4.64444611808913,"No"
"TAL1",-0.109152845721423,4.50334693686425,-0.586661835262221,0.572025452879069,0.999950192382521,-4.64445302567743,"No"
"TMEM167B",0.132587358334831,4.61919167404919,0.586453523800439,0.572159395712882,0.999950192382521,-4.64447069011966,"No"
"SLC25A27",-0.179541172650724,4.41666451406631,-0.586350064910972,0.572225925579837,0.999950192382521,-4.64447946124224,"No"
"PTP4A1",-0.142096670909803,8.02118034256614,-0.586101656890769,0.572385683514708,0.999950192382521,-4.64450051553998,"No"
"IFRD2",-0.159828434207745,5.1339294070705,-0.586010551217541,0.572444282288981,0.999950192382521,-4.64450823545015,"No"
"AFP",1.04398155776928,6.12271272258916,0.585975211230312,0.572467013717723,0.999950192382521,-4.64451122973326,"Upregulated"
"SLC12A9",-0.140350230386034,5.50941043774903,-0.585838334155413,0.572555060711339,0.999950192382521,-4.64452282557337,"No"
"PPFIBP1",0.213262630191239,5.90583758541124,0.585748480824531,0.57261286351349,0.999950192382521,-4.64453043642575,"No"
"RPL30",0.207126459084966,9.92258797147274,0.585732095151144,0.572623404796667,0.999950192382521,-4.64453182423407,"No"
"MIDEAS",0.167070457908455,5.68162982636327,0.585584155909325,0.572718582443063,0.999950192382521,-4.64454435264822,"No"
"JMJD1C-AS1",0.133156897899164,4.54159191805106,0.585494250047606,0.572776428262518,0.999950192382521,-4.64455196510333,"No"
"IFT20",-0.227164012133461,6.53913155125833,-0.585438887335369,0.572812050493242,0.999950192382521,-4.64455665224068,"No"
"TNR",0.100384529007738,4.36429052022773,0.585432917555675,0.572815891724115,0.999950192382521,-4.64455715763346,"No"
"DAGLB",0.113355227040186,4.52590679962231,0.585392602605659,0.572841832593962,0.999950192382521,-4.64456057052163,"No"
"TOB1",-0.383006804579898,6.41956128529575,-0.585353483078848,0.572867004889287,0.999950192382521,-4.6445638820169,"No"
"SEPTIN6",0.158831512132947,6.03505167794797,0.585351195074997,0.572868477173361,0.999950192382521,-4.64456407569213,"No"
"SPPL2B",-0.0915592347985452,4.51326299903205,-0.585277192396222,0.572916097535244,0.999950192382521,-4.64457033952799,"No"
"TRAK2",0.142630133420874,5.08110526840987,0.585206497380875,0.572961591495431,0.999950192382521,-4.64457632275479,"No"
"ANKRD13C-DT",-0.220428368843532,5.85906727891177,-0.585164125414118,0.57298885985202,0.999950192382521,-4.64457990858025,"No"
"HNRNPM",-0.213274115363532,6.57251826918385,-0.585153418558618,0.572995750332525,0.999950192382521,-4.6445808146372,"No"
"CCL5",-0.316019586932446,6.33228854909915,-0.584883041057949,0.573169769213311,0.999950192382521,-4.64460369032748,"No"
"HSCB",-0.142810366005385,5.67152019187433,-0.584830346405693,0.573203687688918,0.999950192382521,-4.644608147576,"No"
"AMBP",-0.369336831497201,8.82720519732416,-0.584808839397678,0.573217531634218,0.999950192382521,-4.64460996667594,"No"
"CSF1R",0.199394453640979,6.17024064159206,0.584748772605281,0.573256197293162,0.999950192382521,-4.64461504692377,"No"
"C8orf76",-0.138182060617154,3.76506793936032,-0.584683753409477,0.573298052508787,0.999950192382521,-4.64462054552238,"No"
"CASC15",0.13431811884938,5.16929464359934,0.584474403738632,0.573432830068238,0.999950192382521,-4.6446382464031,"No"
"CYP2U1",0.149237852722063,4.2500200730365,0.584409559594873,0.573474579767348,0.999950192382521,-4.64464372798051,"No"
"IRF2",-0.205834858598989,6.11969025052495,-0.584127776250738,0.573656024777664,0.999950192382521,-4.6446675423493,"No"
"EML2",0.0995050729697518,4.89516852185402,0.584060073739711,0.573699624325508,0.999950192382521,-4.64467326261945,"No"
"SLC40A1",-0.309673036360003,5.68430595503822,-0.583976099074192,0.573753705498313,0.999950192382521,-4.64468035695011,"No"
"IQCA1",0.117748580557003,4.1819025958821,0.583943320816925,0.573774816047944,0.999950192382521,-4.64468312587754,"No"
"KCNK7",0.0887899751192665,3.86175264421297,0.583808665305626,0.57386154429328,0.999950192382521,-4.64469449943067,"No"
"RANBP9",-0.181350567412219,6.19653385022984,-0.583767246361016,0.573888222668205,0.999950192382521,-4.64469799738865,"No"
"IGFN1",0.123354108668405,4.38968003903829,0.583660417673436,0.573957035331985,0.999950192382521,-4.64470701841393,"No"
"GGNBP2",0.193615425633387,5.56205974737806,0.583637643849486,0.573971705464471,0.999950192382521,-4.64470894133912,"No"
"CUX1",0.132413176946503,5.45504566087184,0.583613076920462,0.573987530889262,0.999950192382521,-4.64471101559396,"No"
"HINFP",-0.177015428355967,4.71020468235492,-0.583466782725076,0.574081775125373,0.999950192382521,-4.6447233660646,"No"
"NEK8",-0.209660229117186,4.8174349417092,-0.583435102715756,0.574102184850994,0.999950192382521,-4.6447260402074,"No"
"ATF4",0.203352513791037,8.47398397767521,0.583432478390376,0.574103875580776,0.999950192382521,-4.64472626172384,"No"
"RPL18A",0.226484837961785,9.97717391230254,0.583423271608541,0.574109807100522,0.999950192382521,-4.64472703885144,"No"
"TMEM115",0.186415907453692,3.9286659292237,0.583368887847345,0.574144844833641,0.999950192382521,-4.64473162906944,"No"
"PRPF19",0.155159095122,5.56274466710816,0.583334234788508,0.574167171322059,0.999950192382521,-4.64473455374074,"No"
"OCIAD2",-0.324483167200283,6.20112901421085,-0.58317327152749,0.574270884073342,0.999950192382521,-4.64474813685768,"No"
"GFER",-0.167692934017682,5.16132480409459,-0.583173122962483,0.5742709798024,0.999950192382521,-4.64474814939306,"No"
"FHL1",-0.225480879898671,4.81550993071033,-0.583131178274353,0.574298007555138,0.999950192382521,-4.64475168842422,"No"
"FOXN2",-0.16799125835398,7.86537251024768,-0.583093641010259,0.574322195912008,0.999950192382521,-4.64475485539826,"No"
"CRLF1",0.134071477724127,4.99728982750747,0.583059851541722,0.574343969740091,0.999950192382521,-4.64475770602487,"No"
"PHYHD1",-0.248638783741268,4.46538794413019,-0.582849081018139,0.574479799983275,0.999950192382521,-4.64477548432659,"No"
"CTBP1-DT",-0.0875654295123809,9.82471095117603,-0.582711843018895,0.574568252089736,0.999950192382521,-4.64478705724595,"No"
"FETUB",-0.644618757015881,5.32130771451436,-0.582613178348536,0.574631847746638,0.999950192382521,-4.64479537592512,"No"
"ACTMAP",-0.303083224248293,6.58348433017384,-0.582572823406843,0.574657860202703,0.999950192382521,-4.64479877800671,"No"
"LOC105372480",0.159322344705144,6.18238316213482,0.582253737098759,0.574863563628133,0.999950192382521,-4.64482567108706,"No"
"TCEAL1",-0.125968795009653,3.54721365626534,-0.582232452181561,0.574877286703335,0.999950192382521,-4.64482746455997,"No"
"SELENOH",0.106920146557124,7.00519732641844,0.582229494082326,0.574879193900103,0.999950192382521,-4.64482771380573,"No"
"KLHL9",-0.209459679790555,5.56034580656892,-0.582165459615394,0.574920480169073,0.999950192382521,-4.64483310900249,"No"
"SH3BGRL2",-0.297649698511732,5.93176903437659,-0.582036966597249,0.575003331111052,0.999950192382521,-4.64484393358217,"No"
"ERVK3-2",-0.117683686798919,3.61995543839305,-0.582032496302187,0.575006213629663,0.999950192382521,-4.64484431013411,"No"
"GSR",0.223159750062516,6.27263210995585,0.581869931694676,0.575111043380154,0.999950192382521,-4.64485800194555,"No"
"ZIC1",0.1848894461156,5.05906558420961,0.581764697525472,0.575178909276906,0.999950192382521,-4.64486686340851,"No"
"LPP",0.145905634198655,6.52005527456664,0.581674706669187,0.575236948238048,0.999950192382521,-4.64487444017903,"No"
"TRIB1",-0.349835080770438,6.3097702573935,-0.581560203783609,0.575310800764783,0.999950192382521,-4.64488407927445,"No"
"H2BC12L",0.316262651811778,6.73460947258917,0.581458360944168,0.575376492193423,0.999950192382521,-4.64489265124382,"No"
"ITFG1",-0.169849936978051,6.09545685506277,-0.581452989358155,0.57537995712969,0.999950192382521,-4.64489310332672,"No"
"NUDT5",0.157140901771878,6.19410698144153,0.581421820531665,0.575400062779424,0.999950192382521,-4.6448957264833,"No"
"RBM15",0.251601636616712,5.97982826417722,0.581362610478056,0.575438257676528,0.999950192382521,-4.64490070924452,"No"
"PMF1",0.14259953622366,5.48812019610389,0.581045765013181,0.5756426705573,0.999950192382521,-4.64492736560326,"No"
"RPL22",-0.200953620730251,8.75323023434693,-0.58096076113349,0.575697517681292,0.999950192382521,-4.64493451488501,"No"
"HSP90AA1",0.19038160734125,9.18460844630373,0.580815824494552,0.575791041964238,0.999950192382521,-4.64494670274982,"No"
"FAM89B",-0.187917273655478,4.23568807658658,-0.580779538094183,0.575814458065548,0.999950192382521,-4.64494975369793,"No"
"LOC100131496",-0.203084972059587,3.91728286909055,-0.580683298730417,0.575876565180694,0.999950192382521,-4.64495784467332,"No"
"GEMIN8",0.124372706175066,4.18599906582213,0.580396053469277,0.576061958171261,0.999950192382521,-4.64498198688968,"No"
"NFKBIZ",-0.204652815583126,6.26868873953295,-0.580311732939699,0.576116386370087,0.999950192382521,-4.64498907185159,"No"
"CTTN",-0.170215776608465,5.54504741977398,-0.580311130789239,0.576116775063455,0.999950192382521,-4.64498912244359,"No"
"LSM14B",0.114124031084063,5.40330727678712,0.58022732661942,0.57617087280527,0.999950192382521,-4.64499616313139,"No"
"ENC1",0.518178437448425,6.12026451744734,0.58018974252724,0.57619513521695,0.999950192382521,-4.64499932041998,"No"
"RBL1",0.23623357197688,3.70460562477196,0.579888935057819,0.576389341918155,0.999950192382521,-4.64502458368035,"No"
"DGKA",-0.206934837755428,5.6498951594326,-0.579679489994281,0.576524584857528,0.999950192382521,-4.64504216720055,"No"
"SPOCK2",0.105353162023237,5.32812693640677,0.579648911477511,0.576544331500709,0.999950192382521,-4.64504473389649,"No"
"TUBD1",0.221276280906991,4.06890758003649,0.579378207721325,0.576719159823632,0.999950192382521,-4.64506745109327,"No"
"SRPK2",0.106980563868802,4.90966256465412,0.578978345401902,0.576977456265765,0.999950192382521,-4.64510099037104,"No"
"TSPAN16",0.0894509197783435,4.46276984624985,0.57896609010262,0.576985373753911,0.999950192382521,-4.64510201799344,"No"
"ZFY",-0.254399100914761,5.53709882179423,-0.578954463101071,0.57699288538844,0.999950192382521,-4.64510299291489,"No"
"POLR3K",0.151354654672253,5.10849922982436,0.578945195334405,0.576998872876034,0.999950192382521,-4.64510377000292,"No"
"NUDCD2",-0.36338898177011,4.13477219959415,-0.578928142084559,0.577009890304461,0.999950192382521,-4.64510519986366,"No"
"ATXN2",0.112234751931989,6.70402840469753,0.578748553819813,0.577125922240036,0.999950192382521,-4.64512025555748,"No"
"SLC1A5",0.219348844578818,5.3264300552247,0.578745891254178,0.577127642620343,0.999950192382521,-4.64512047874198,"No"
"VMO1",-0.24500732685659,3.81768041823458,-0.578727003365003,0.577139846852759,0.999950192382521,-4.64512206195788,"No"
"LRRK1",-0.124757187246051,3.78773008642153,-0.578703452234076,0.577155064395438,0.999950192382521,-4.64512403599227,"No"
"DCAF8",-0.154490529521611,6.1405474867583,-0.578607111265336,0.577217317343449,0.999950192382521,-4.64513211048151,"No"
"TMUB1",0.0985578546130101,7.33252189592597,0.57859998244401,0.577221923944281,0.999950192382521,-4.64513270791314,"No"
"LINC00938",0.119124782124824,3.68747693177637,0.578549912277908,0.577254279554029,0.999950192382521,-4.64513690386937,"No"
"CD2BP2-DT",0.140030152881214,4.68604593072206,0.578546413194281,0.577256540718194,0.999950192382521,-4.64513719708617,"No"
"JDP2",-0.133413825519829,4.10824271711495,-0.578541690546903,0.577259592576731,0.999950192382521,-4.64513759283294,"No"
"ATP6V1A",0.146609803807193,5.90220518174662,0.57850333291762,0.577284380288595,0.999950192382521,-4.64514080700885,"No"
"PNKD",0.240410723377503,6.69835067847415,0.578332239326527,0.577394952661789,0.999950192382521,-4.64515514154479,"No"
"DIO3",-0.121466464662796,4.97353060427809,-0.578279826226622,0.577428827936898,0.999950192382521,-4.6451595320771,"No"
"RILP",-0.218039507952244,5.86103217799022,-0.578092078660311,0.57755018068964,0.999950192382521,-4.64517525646154,"No"
"DBNDD1",0.206789377359568,4.61965986797431,0.578060483824249,0.577570603755902,0.999950192382521,-4.64517790218345,"No"
"CROCCP3",0.103158745045894,5.08030409891599,0.577985057976028,0.57761936103324,0.999950192382521,-4.64518421776749,"No"
"RNASEH1-DT",-0.109753206604712,4.53944192696106,-0.577797197014786,0.577740809269429,0.999950192382521,-4.6451999447099,"No"
"ARMC5",0.0953191187380602,6.08391783551262,0.577719515583305,0.577791032843656,0.999950192382521,-4.64520644658554,"No"
"LINC00967",0.0938727295865527,4.04195615093088,0.577532292914478,0.577912088325105,0.999950192382521,-4.64522211387019,"No"
"SMAP1",-0.167731793231643,4.46819639739669,-0.577505466040039,0.577929435345533,0.999950192382521,-4.64522435845366,"No"
"WDR97",-0.141335508995801,3.70684544595834,-0.57748289615873,0.577944029896271,0.999950192382521,-4.645226246788,"No"
"FAM224B",0.109216864531684,5.97666135899966,0.577451962894876,0.577964032862217,0.999950192382521,-4.64522883475036,"No"
"MIR570HG",-0.291865530673192,5.60392993621443,-0.57715412283276,0.578156650460132,0.999950192382521,-4.64525374673595,"No"
"ADAMTSL4",-0.261482176594567,6.91393921053397,-0.577091404281429,0.578197216006355,0.999950192382521,-4.64525899123347,"No"
"ATP6V0C",0.159413364888132,6.6645242152166,0.577069380073724,0.578211461352006,0.999950192382521,-4.64526083277098,"No"
"LEAP2",-0.529154727992402,8.18158854093315,-0.576909044646039,0.578315172799146,0.999950192382521,-4.64527423726375,"No"
"ZNF316",0.122789576845401,4.78728527646442,0.57687821311718,0.578335117059869,0.999950192382521,-4.64527681449676,"No"
"SPATA2L",0.194883303721932,7.53687751790645,0.576875414989489,0.578336927128029,0.999950192382521,-4.64527704838867,"No"
"AFF1",-0.123785779517295,7.28207567946259,-0.576737926199777,0.578425870488092,0.999950192382521,-4.64528853969114,"No"
"POLE2",0.425267842650791,4.69859530561574,0.576600946879593,0.578514491786894,0.999950192382521,-4.64529998605469,"No"
"VEZT",-0.115621936293201,4.37636012930789,-0.576545230669992,0.578550540564441,0.999950192382521,-4.64530464117902,"No"
"MME",0.506493984982176,5.16400791426578,0.57640284876527,0.578642668294784,0.999950192382521,-4.64531653550771,"No"
"DENND6A",0.185633029298694,5.79654911414126,0.576381086890115,0.578656749956985,0.999950192382521,-4.64531835323166,"No"
"VEZF1",-0.0985275444305156,5.48465278197045,-0.575773356682345,0.579050076178,0.999950192382521,-4.64536909166698,"No"
"AFM",-0.80962455731758,7.05537247693396,-0.57522761124467,0.579403411345774,0.999950192382521,-4.64541461559047,"No"
"RNF19A",0.177201915522483,6.14294979499366,0.57517158800959,0.579439689532806,0.999950192382521,-4.64541928671078,"No"
"CYP3A7",0.442976573380864,5.90378715769788,0.575120369016188,0.579472857801064,0.999950192382521,-4.64542355691691,"No"
"MKLN1",-0.122411976393321,5.29198550288607,-0.575050019052674,0.579518416563539,0.999950192382521,-4.64542942156446,"No"
"RPP30",-0.114732740481326,4.19070668966967,-0.575023775364994,0.579535412529022,0.999950192382521,-4.64543160918154,"No"
"BAIAP2-DT",0.142446274601786,4.92608491434388,0.574997624812764,0.579552348451665,0.999950192382521,-4.64543378894902,"No"
"ZYG11B",-0.272124347006775,5.48171929286687,-0.574674544117424,0.579761608234065,0.999950192382521,-4.64546071210985,"No"
"ZNF776",0.13913658481476,3.87091696693194,0.574662498479548,0.579769411015252,0.999950192382521,-4.64546171565091,"No"
"ABLIM1",0.161279480983718,5.91648425108728,0.574578767651419,0.57982365078424,0.999950192382521,-4.64546869089441,"No"
"FAM20A",-0.322138345524621,5.03554720540214,-0.574565987427653,0.579831929897412,0.999950192382521,-4.64546975548063,"No"
"ANO7L1",0.122201328175815,3.78285527336422,0.574537296629502,0.579850516223037,0.999950192382521,-4.64547214533499,"No"
"CUL3",0.176383269284545,6.30435098438917,0.57425416780289,0.580033948908581,0.999950192382521,-4.64549572354124,"No"
"MTG1",0.196463690820718,4.20556194561691,0.574248029334095,0.580037926236385,0.999950192382521,-4.64549623462484,"No"
"FGGY",-0.428313205131778,6.40512408880978,-0.573998212253675,0.58019980418615,0.999950192382521,-4.64551703016182,"No"
"CAPN11",0.113904884851168,3.60061396176968,0.573970471246646,0.58021778150432,0.999950192382521,-4.64551933892422,"No"
"MED6",0.153400958671893,4.83705552276135,0.573899044896516,0.580264070142008,0.999950192382521,-4.64552528298111,"No"
"SKA2",0.155268356289717,5.54763943487794,0.573831713439147,0.580307706902884,0.999950192382521,-4.64553088567645,"No"
"GPR37L1",0.105043603784154,4.63061461251637,0.573830123853932,0.580308737117054,0.999950192382521,-4.64553101794001,"No"
"GID8",-0.15176370638959,5.57033622678791,-0.573706516776247,0.580388850261338,0.999950192382521,-4.64554130185927,"No"
"MAP2K2",-0.175796708841303,4.12958480774254,-0.573702776287713,0.580391274669773,0.999950192382521,-4.64554161303224,"No"
"H2AX",0.348066637300796,6.16219323769197,0.573676244686088,0.580408471364109,0.999950192382521,-4.64554382015798,"No"
"TNNI1",0.0990902644850942,3.91113129781467,0.573639833248345,0.580432072219488,0.999950192382521,-4.64554684902901,"No"
"EGFLAM",0.142014754995938,3.8908859200648,0.57348867229908,0.580530056089887,0.999950192382521,-4.64555942151062,"No"
"TMC6",-0.163629363416988,5.74540090164524,-0.573256655594921,0.580680469106893,0.999950192382521,-4.64557871340448,"No"
"DNAH2",0.118297747764486,4.98548489963613,0.573182370515543,0.580728631567843,0.999950192382521,-4.6455848886839,"No"
"GNAI1",0.15478685447283,4.91214908322351,0.573122976562425,0.580767141004048,0.999950192382521,-4.64558982557266,"No"
"SEPHS1",0.188260627873458,5.621731236419,0.573104947861584,0.580778830605338,0.999950192382521,-4.64559132404975,"No"
"SOCS4",0.217496963781018,5.05166932495862,0.572959273949428,0.580873288639962,0.999950192382521,-4.64560343041217,"No"
"IPP",-0.119123193555776,4.72200412158393,-0.572892598406023,0.580916525289385,0.999950192382521,-4.64560897065328,"No"
"CEMP1",-0.182719265199814,4.33589175374465,-0.57286963575417,0.58093141613884,0.999950192382521,-4.6456108785492,"No"
"C1QTNF5",0.158102535372058,5.1750692232659,0.572823437122892,0.580961375722308,0.999950192382521,-4.64561471685004,"No"
"TASL",0.141973229676815,6.10910453672756,0.572609714770191,0.581099984678462,0.999950192382521,-4.64563246995785,"No"
"HYAL2",0.129735262658779,3.66524141354302,0.572555858392774,0.581134915933056,0.999950192382521,-4.6456369426971,"No"
"PAQR4",0.155567021751652,6.37398403858428,0.572553330552239,0.581136555519208,0.999950192382521,-4.64563715262375,"No"
"LINC01558",-0.477887012887384,5.4049540203205,-0.572494360138363,0.581174805123546,0.999950192382521,-4.64564204964333,"No"
"MRPL58",0.158630422161034,5.97021575933659,0.572307296902934,0.581296147927788,0.999950192382521,-4.64565758084845,"No"
"FOXJ3",-0.16758558091454,4.05723549933163,-0.572304386687287,0.5812980358152,0.999950192382521,-4.64565782243868,"No"
"ACTR8",-0.201905118434833,4.55061564538192,-0.572237269976773,0.581341576065318,0.999950192382521,-4.64566339380619,"No"
"SUMO2",0.154140872658477,8.90474335750933,0.572236679531433,0.5813419591096,0.999950192382521,-4.64566344281662,"No"
"TRIM7",0.0879230732220355,4.38726921181911,0.572115545870056,0.581420546045593,0.999950192382521,-4.645673496695,"No"
"OPA1",0.139793961935825,4.09001374700608,0.57207554399431,0.581446499032575,0.999950192382521,-4.64567681637394,"No"
"RUNX1T1",-0.101565383433566,4.45267686182549,-0.57205914694001,0.581457137531275,0.999950192382521,-4.64567817707583,"No"
"XBP1",0.0940767715117126,6.05774291251538,0.572032134390385,0.581474663655018,0.999950192382521,-4.64568041862586,"No"
"S100A13",-0.121781816552847,5.36921370918961,-0.572009962624648,0.581489049226938,0.999950192382521,-4.6456822584103,"No"
"DCP1B",-0.192172219205628,3.88259099357928,-0.571941824398925,0.581533260162779,0.999950192382521,-4.64568791204489,"No"
"CS",0.212321192367173,6.74137493276867,0.571922445388943,0.581545834414115,0.999950192382521,-4.64568951987321,"No"
"MRPL20",-0.164488115189966,5.50363386429268,-0.571904085930679,0.581557747257757,0.999950192382521,-4.64569104306825,"No"
"RPS15",-0.108249247367949,6.23402527834279,-0.571888500046379,0.581567860526564,0.999950192382521,-4.64569233612004,"No"
"HSPA1B",0.467757800773014,6.33543773820981,0.571783897541027,0.581635736833337,0.999950192382521,-4.64570101346694,"No"
"SEMA4A",0.156551545111807,3.67149980206385,0.571662210971464,0.581714704428674,0.999950192382521,-4.6457111062968,"No"
"ZFP64",0.291878908589006,4.89704832736553,0.571577888145779,0.581769428557687,0.999950192382521,-4.64571809903957,"No"
"PPP6R1",0.142000649123206,6.22787281678197,0.571491905762435,0.581825232626767,0.999950192382521,-4.64572522848475,"No"
"PAG1",0.143850788918271,4.89766924491346,0.571480442415941,0.581832672761241,0.999950192382521,-4.64572617892658,"No"
"NPRL3",0.106506253869068,5.9287536000121,0.571378230355505,0.581899014468731,0.999950192382521,-4.6457346527377,"No"
"SEC13",-0.129262913166762,7.47600905090027,-0.571344323766921,0.581921022780125,0.999950192382521,-4.64573746344641,"No"
"H1-7",0.0952688148200949,4.39793387874653,0.571320012405982,0.581936803239717,0.999950192382521,-4.64573947866337,"No"
"NFIL3",0.212701024331864,4.99872009849845,0.571218995318165,0.582002375764318,0.999950192382521,-4.64574785137317,"No"
"CTSZ",-0.0909093843626705,7.29669288476188,-0.571014536294645,0.582135107264038,0.999950192382521,-4.64576479384134,"No"
"STX1A",-0.168359022636536,4.50422875884401,-0.57089457811253,0.582212989921933,0.999950192382521,-4.64577473170848,"No"
"SERPINB9",0.442796943947562,6.3987158780766,0.570850321556142,0.582241724865873,0.999950192382521,-4.64577839765993,"No"
"EVL",0.136827426407487,5.82130435646328,0.570836763858404,0.58225052777815,0.999950192382521,-4.64577952065008,"No"
"ORAI2",0.0989440101703698,4.75188660311697,0.570831005536635,0.582254266635756,0.999950192382521,-4.64577999760743,"No"
"MYLIP",-0.135717824237119,4.44775602307105,-0.570584395555933,0.582414401985285,0.999950192382521,-4.64580042020197,"No"
"RBM42",0.0964847013650694,4.2780811589126,0.570482230796801,0.582480749408076,0.999950192382521,-4.64580887856162,"No"
"FADD",0.151528776792047,3.98543460447945,0.570293784396636,0.582603140390854,0.999950192382521,-4.64582447684571,"No"
"RIPOR1",0.112192726024718,5.19339739999236,0.57010066428935,0.582728581470361,0.999950192382521,-4.64584045734379,"No"
"PTGR1",-0.379982400937615,7.43193992201772,-0.570079572365854,0.582742282617794,0.999950192382521,-4.64584220239491,"No"
"UQCC1",-0.096997091044039,4.59404423853659,-0.569937787186125,0.582834389743249,0.999950192382521,-4.64585393160919,"No"
"PIM3",-0.142218834231794,7.027048870422,-0.569782147530854,0.582935506273158,0.999950192382521,-4.64586680402087,"No"
"ARMCX1",0.142300793521793,3.67896134646781,0.56970839822887,0.58298342334535,0.999950192382521,-4.64587290250144,"No"
"XYLT1",-0.130946664897472,4.37360538607037,-0.56948146727446,0.583130880558111,0.999950192382521,-4.64589166358471,"No"
"RS1",0.0839629357322345,4.14801364525636,0.569458211678103,0.583145992941834,0.999950192382521,-4.64589358582992,"No"
"MARCHF1",-0.192005735198474,5.04177831072439,-0.569366478704612,0.583205606661923,0.999950192382521,-4.64590116756638,"No"
"HIF1AN",0.204690996086981,6.41643259164401,0.56882060488337,0.583560418102286,0.999950192382521,-4.64594626212662,"No"
"LOC101926948",-0.146615291586489,3.84679957077762,-0.568770632173699,0.583592905675178,0.999950192382521,-4.64595038848721,"No"
"RRP8",-0.163329135819463,5.34251731237344,-0.568467627338136,0.58378991224886,0.999950192382521,-4.64597540154037,"No"
"RPL23A",0.17033045073654,10.8556209549735,0.568422657294397,0.583819153812,0.999950192382521,-4.6459791128308,"No"
"FAAP24",0.0868372309862089,5.3042791448609,0.568293692999858,0.58390301669858,0.999950192382521,-4.64598975458838,"No"
"NDUFAF6",0.176342572725238,3.67465160989228,0.56822737824765,0.583946142416819,0.999950192382521,-4.64599522587122,"No"
